"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0018958","GO:0018958","phenol-containing compound metabolic process","26/2549","103/18670",0.00117411552813909,0.0127891774165432,0.0103442276144797,"SULT1A2/ITGAM/GCH1/DUOX2/ITGB2/DUOXA1/HDC/TPO/CHRNB2/OCA2/SRD5A1/EPAS1/GATA3/IYD/DBH/RAPGEF2/MYO5A/PAX8/LRTOMT/SULT1A3/MC1R/CDH3/DDC/FOXE1/TRPC1/GCNT4",26
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response","20/2549","72/18670",0.00120147551268288,0.0130268758541016,0.0105364844470833,"TLR6/BTK/GPSM3/CD6/NLRC3/P2RX1/NOD2/CD96/GBP5/IL4R/ADCY7/NLRP7/ALOX5/PYCARD/NPPA/F2/CLEC7A/IDO1/ABCD2/LYN",20
"GO:0007094","GO:0007094","mitotic spindle assembly checkpoint","12/2549","34/18670",0.00121278171843584,0.0130268758541016,0.0105364844470833,"AURKB/BUB1/BUB1B/CENPF/NDC80/ATM/MAD2L2/CDT1/PLK1/TTK/BUB3/MAD2L1",12
"GO:0009164","GO:0009164","nucleoside catabolic process","12/2549","34/18670",0.00121278171843584,0.0130268758541016,0.0105364844470833,"APOBEC3D/AICDA/APOBEC3G/APOBEC3F/ADA/APOBEC3C/NT5C3A/APOBEC3H/ENTPD4/DPYS/TYMP/ADA2",12
"GO:0031577","GO:0031577","spindle checkpoint","12/2549","34/18670",0.00121278171843584,0.0130268758541016,0.0105364844470833,"AURKB/BUB1/BUB1B/CENPF/NDC80/ATM/MAD2L2/CDT1/PLK1/TTK/BUB3/MAD2L1",12
"GO:0042533","GO:0042533","tumor necrosis factor biosynthetic process","12/2549","34/18670",0.00121278171843584,0.0130268758541016,0.0105364844470833,"LILRB1/SPN/CARD9/CCR2/CYBB/TLR1/TNFRSF8/IFNG/CLEC7A/APP/TYROBP/IL4",12
"GO:0042534","GO:0042534","regulation of tumor necrosis factor biosynthetic process","12/2549","34/18670",0.00121278171843584,0.0130268758541016,0.0105364844470833,"LILRB1/SPN/CARD9/CCR2/CYBB/TLR1/TNFRSF8/IFNG/CLEC7A/APP/TYROBP/IL4",12
"GO:0071173","GO:0071173","spindle assembly checkpoint","12/2549","34/18670",0.00121278171843584,0.0130268758541016,0.0105364844470833,"AURKB/BUB1/BUB1B/CENPF/NDC80/ATM/MAD2L2/CDT1/PLK1/TTK/BUB3/MAD2L1",12
"GO:0071174","GO:0071174","mitotic spindle checkpoint","12/2549","34/18670",0.00121278171843584,0.0130268758541016,0.0105364844470833,"AURKB/BUB1/BUB1B/CENPF/NDC80/ATM/MAD2L2/CDT1/PLK1/TTK/BUB3/MAD2L1",12
"GO:0031396","GO:0031396","regulation of protein ubiquitination","44/2549","204/18670",0.00122993228959492,0.0131881994379961,0.0106669672621258,"NOD2/BIRC3/PTPN22/ARRB2/UBE2C/INAVA/TNFAIP3/MAD2L2/ARRDC3/GNL3L/SASH1/MALT1/ADGRB1/FANCI/PLK1/DCUN1D2/FBXW7/SPOPL/ABL1/GORASP1/FOXF2/ADRB2/TRIB3/WDR70/LIMK1/PRKCG/SIAH2/MTA1/UBE3A/WFS1/BIRC2/FBXO2/FYN/MAD2L1/GOLGA2/RASD2/FBXO4/U2AF2/PRMT3/PRR7/CDK9/OGT/SVBP/NDFIP1",44
"GO:0001771","GO:0001771","immunological synapse formation","7/2549","14/18670",0.00124720865045707,0.0132131505485923,0.0106871483854955,"DOCK2/CD6/DOCK8/CCR7/CCL19/HAVCR2/PRF1",7
"GO:0002834","GO:0002834","regulation of response to tumor cell","7/2549","14/18670",0.00124720865045707,0.0132131505485923,0.0106871483854955,"CRTAM/IL12A/CD274/HAVCR2/PVR/HRG/CD226",7
"GO:0002837","GO:0002837","regulation of immune response to tumor cell","7/2549","14/18670",0.00124720865045707,0.0132131505485923,0.0106871483854955,"CRTAM/IL12A/CD274/HAVCR2/PVR/HRG/CD226",7
"GO:0045953","GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","7/2549","14/18670",0.00124720865045707,0.0132131505485923,0.0106871483854955,"LILRB1/HLA-F/ARRB2/SERPINB9/HAVCR2/HLA-G/LGALS9",7
"GO:0046133","GO:0046133","pyrimidine ribonucleoside catabolic process","7/2549","14/18670",0.00124720865045707,0.0132131505485923,0.0106871483854955,"APOBEC3D/AICDA/APOBEC3G/APOBEC3F/APOBEC3C/APOBEC3H/ENTPD4",7
"GO:0051917","GO:0051917","regulation of fibrinolysis","7/2549","14/18670",0.00124720865045707,0.0132131505485923,0.0106871483854955,"F2/APOH/USF1/HRG/THBD/F12/PLG",7
"GO:0060452","GO:0060452","positive regulation of cardiac muscle contraction","7/2549","14/18670",0.00124720865045707,0.0132131505485923,0.0106871483854955,"CHGA/ACE2/NPPA/RGS2/ATP2A1/UCN/TRPM4",7
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","60/2549","299/18670",0.0012550869873543,0.0132738857961727,0.0107362726727527,"MAP4K1/CAMK4/PRKCB/AURKB/IL24/TCL1A/ARRB2/HCLS1/GRK2/STK32C/ATM/MAST3/TNF/STK4/PKN1/MAD2L2/CDK5R1/RASSF2/CHEK2/STK38/LATS2/PLK1/CSNK1A1/IFNG/MAPK12/TTK/DYRK2/CLSPN/DGKQ/OSM/AURKA/IKBKB/BAK1/CDC7/DYRK3/TCL1B/PRKCG/UCN/VEGFA/TGFB1/LMTK2/TRIM6/RPS6KA4/FNIP2/ERN1/MAP3K10/APP/BAX/PRKAA1/TNKS/NOS1/HMGA2/RAPGEF3/PRKD2/CSNK2A1/CLK1/DYRK1A/GPD1L/NEK6/CAMK2A",60
"GO:0007051","GO:0007051","spindle organization","38/2549","170/18670",0.00129502084041394,0.0136495637813306,0.0110401310415635,"MYBL2/AURKB/FSD1/ASPM/ESPL1/TACC3/NDC80/CENPE/BIRC5/NUF2/NEK2/KIF4A/RGS14/CHEK2/RACGAP1/TPX2/WDR62/PLK1/TTK/RAB11A/STIL/KIFC1/SPC25/MAP9/KIF23/CCDC69/AURKA/TACC2/CLTC/KNSTRN/HAUS5/GOLGA8R/TNKS/GOLGA2/GOLGA8N/HAUS8/NEK6/SBDS",38
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","38/2549","170/18670",0.00129502084041394,0.0136495637813306,0.0110401310415635,"AIM2/EOMES/NLRC3/GFI1/ARRB2/TRAF3/EZH2/NLRC5/CARD8/SETD6/SIGIRR/NFKBIE/TNFAIP3/FOXP3/MSX2/MAD2L2/FOXA2/PYCARD/SP100/NLRP3/PRMT2/TMSB4X/XCL1/HAVCR2/TNFSF4/TCF7L2/CYLD/NR1H4/TLR9/OTULIN/WFS1/NFKBID/TNFRSF4/MAP3K10/HEYL/FZD6/CDKN2A/TRIB1",38
"GO:0051208","GO:0051208","sequestering of calcium ion","31/2549","131/18670",0.00133289615773376,0.0140248784488074,0.0113436955493489,"CD19/CORO1A/LCK/PTPRC/PLCB2/PTPN6/PLCG2/FASLG/PTK2B/JSRP1/CCR5/CXCL10/MCOLN2/P2RX7/CCR7/CXCL11/CCL19/TRPM2/CXCL9/XCL1/F2/ABL1/TGFB1/MYO5A/BAX/LYN/NOS1/LETM1/CYBA/PLCE1/TRPC1",31
"GO:0051897","GO:0051897","positive regulation of protein kinase B signaling","39/2549","176/18670",0.00133928448224441,0.0140681716326761,0.0113787122305244,"CD19/LCK/TRAT1/VAV1/ICOS/PIK3R5/RAC2/TNFSF11/CD28/ARRB2/PIK3CD/PIK3AP1/HCLS1/ADAM8/CCR7/TNF/CCL19/CD86/IL18/PIK3CG/TCF7L2/RHOG/ITGB1/OSM/FGF20/CD80/GATA3/EREG/IL26/IRS1/FRS2/TGFB1/P2RY12/ITGB1BP1/FYN/RASD2/MC1R/IRS2/TEK",39
"GO:0038111","GO:0038111","interleukin-7-mediated signaling pathway","11/2549","30/18670",0.00134625538180201,0.0140935398429933,0.0113992307152672,"IL2RG/JAK3/IL7R/H3C4/STAT5B/CISH/IRS1/STAT5A/H3C12/IRS2/IL7",11
"GO:0050690","GO:0050690","regulation of defense response to virus by virus","11/2549","30/18670",0.00134625538180201,0.0140935398429933,0.0113992307152672,"LCK/DOCK2/CD247/CD28/CD8B/B2M/ELMO1/CD4/AP1S2/FYN/HCK",11
"GO:0007548","GO:0007548","sex differentiation","55/2549","270/18670",0.0013716608507504,0.0143352460871499,0.0115947291686832,"TCF7/ASPM/ARRB2/BRCA2/SOX8/PTPRN/RXFP2/VGF/ATM/STRA6/TIFAB/WNT9B/TBX3/BRIP1/FANCA/GNRH1/LRP6/INHA/BIK/NKX2-1/REC8/GREB1L/LGR4/SOX9/CASP3/SRD5A1/NUDT1/SMAD4/FOXF2/GATA3/TP63/BAK1/EREG/ZFPM2/SDC1/BMP6/VEGFA/PTX3/HSD17B4/H3-3B/ASB1/PATZ1/UBE3A/FANCG/CENPI/BASP1/MGST1/BAX/FNDC3A/CBL/CYP17A1/ROBO2/LFNG/PBX1/KLHL10",55
"GO:0045661","GO:0045661","regulation of myoblast differentiation","16/2549","53/18670",0.00139322615949968,0.0145360712459098,0.0117571619104668,"RIPOR2/SOX8/CXCL10/CCL17/TNF/BTG1/TBX3/CXCL9/FLT3LG/IL18/SOX9/FLOT2/KLHL41/TGFB1/MEF2C/CDON",16
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint","37/2549","165/18670",0.00140041020857504,0.0145864275428514,0.0117978914257766,"AURKB/BUB1/BUB1B/E2F8/TOP2A/CENPF/GTSE1/HUS1B/NDC80/ATM/E2F1/KNTC1/NABP1/ORC1/EME1/MAD2L2/CHEK2/BLM/CDT1/PLK1/ZFYVE19/TTK/E2F7/CLSPN/BUB3/AURKA/TFDP2/DONSON/CDC25C/TGFB1/ARID3A/STK33/MAD2L1/BAX/CDC6/HMGA2/TAOK1",37
"GO:0017157","GO:0017157","regulation of exocytosis","46/2549","217/18670",0.00140916804826163,0.0146284174717936,0.0118318539996268,"PRKCB/P2RX1/ADORA2A/SEPTIN1/MICAL1/CD84/RAC2/IL4R/HLA-F/CD300A/ITGAM/CCR2/ITGB2/UNC13D/FCGR2B/STXBP5L/BACE1/PCLO/IFNG/NPPA/CPLX1/ATP2A2/F2RL1/CHRNB2/DTNBP1/FGR/VAMP1/DGKI/STX4/APBA2/CACNA1D/SDC1/PRKCG/CHRNA6/IL1RAPL1/BAIAP3/RAB27B/ABR/CPLX3/PREPL/LGALS9/LYN/CACNB2/PRAM1/FER/CAMK2A",46
"GO:0007257","GO:0007257","activation of JUN kinase activity","13/2549","39/18670",0.00140917032700646,0.0146284174717936,0.0118318539996268,"MAP4K1/TNFSF11/CD40LG/CCL19/PKN1/MLKL/SPAG9/MAP2K4/HACD3/ERN1/MAP3K10/TAOK1/MAP4K2",13
"GO:0032722","GO:0032722","positive regulation of chemokine production","17/2549","58/18670",0.0014385282372199,0.0148832344543135,0.0120379567677229,"IL4R/MCOLN2/TNF/IL1B/PYCARD/TLR7/HAVCR2/IFNG/HIF1A/CD74/CLEC7A/TLR9/LPL/LGALS9/APP/ADIPOQ/IL7",17
"GO:0035306","GO:0035306","positive regulation of dephosphorylation","17/2549","58/18670",0.0014385282372199,0.0148832344543135,0.0120379567677229,"FCRL3/PTPRC/PLEK/CD300A/CDCA2/PPARGC1B/IFNG/CNEP1R1/MAGI2/PPP1R16B/TGFB1/MEF2C/SYMPK/NPNT/RIPK3/LILRB2/SPPL3",17
"GO:0000281","GO:0000281","mitotic cytokinesis","20/2549","73/18670",0.00144593458731864,0.0148929740295499,0.0120458343958011,"SEPTIN6/NUSAP1/BRCA2/CEP55/ESPL1/CHMP7/MITD1/KIF20A/KIF4A/CENPA/ANLN/RACGAP1/CDT1/PLK1/RTKN/MAP9/UNC119/KIF23/ECT2/BBS4",20
"GO:0050688","GO:0050688","regulation of defense response to virus","20/2549","73/18670",0.00144593458731864,0.0148929740295499,0.0120458343958011,"AIM2/LILRB1/TSPAN32/IL12RB1/BIRC3/TRAF3/APOBEC3G/APOBEC3F/MICB/TNFAIP3/IL1B/RNF125/PYCARD/CGAS/IL23A/TRAF3IP1/PUM1/TRIM6/BIRC2/TKFC",20
"GO:0002902","GO:0002902","regulation of B cell apoptotic process","8/2549","18/18670",0.00145631958750246,0.0148929740295499,0.0120458343958011,"BTK/AURKB/ADA/CD74/MIR17HG/BAX/LYN/IRS2",8
"GO:0042095","GO:0042095","interferon-gamma biosynthetic process","8/2549","18/18670",0.00145631958750246,0.0148929740295499,0.0120458343958011,"LILRB1/TNFRSF13C/FOXP3/INHA/TLR7/IL18/CLEC7A/TLR9",8
"GO:0051023","GO:0051023","regulation of immunoglobulin secretion","8/2549","18/18670",0.00145631958750246,0.0148929740295499,0.0120458343958011,"CD40LG/TNF/CD40/CD22/TNFSF4/STX4/TRAF2/TNFRSF4",8
"GO:0070230","GO:0070230","positive regulation of lymphocyte apoptotic process","8/2549","18/18670",0.00145631958750246,0.0148929740295499,0.0120458343958011,"PDCD1/ADAM8/P2RX7/CD274/NFKBID/IDO1/LGALS9/BAX",8
"GO:0090190","GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","8/2549","18/18670",0.00145631958750246,0.0148929740295499,0.0120458343958011,"SOX8/LGR4/MAGED1/SOX9/VEGFA/TGFB1/PAX8/PAX2",8
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation","19/2549","68/18670",0.00146089473668748,0.0149151084750585,0.0120637373253644,"AURKB/BUB1/BUB1B/CENPF/DLGAP5/ESPL1/TACC3/NDC80/CENPE/ATM/MAD2L2/CDT1/PLK1/TTK/BUB3/MAD2L1/TNKS/CDC6/NEK6",19
"GO:0032928","GO:0032928","regulation of superoxide anion generation","9/2549","22/18670",0.0015052955875842,0.0152998054924434,0.0123748905278599,"ACP5/ITGAM/ITGB2/F2RL1/CLEC7A/TGFB1/TYROBP/CYBA/PON3",9
"GO:0033622","GO:0033622","integrin activation","9/2549","22/18670",0.0015052955875842,0.0152998054924434,0.0123748905278599,"MZB1/CXCL13/SKAP1/PLEK/FERMT3/KIF14/FERMT2/P2RY12/ITGB1BP1",9
"GO:1901216","GO:1901216","positive regulation of neuron death","24/2549","94/18670",0.00150599346127332,0.0152998054924434,0.0123748905278599,"TLR6/MYBL2/FASLG/MYB/KMO/ITGAM/ATM/CASP8/TNF/ITGB2/CDK5R1/FCGR2B/BACE1/IFNG/FBXW7/CASP3/ABL1/PPP1R13B/MAP2K4/FYN/BAX/NF1/TYROBP/NQO1",24
"GO:0033046","GO:0033046","negative regulation of sister chromatid segregation","14/2549","44/18670",0.00155887861380948,0.0157852405624211,0.0127675233526579,"AURKB/BUB1/BUB1B/CENPF/ESPL1/NDC80/ATM/MAD2L2/CDT1/PLK1/TTK/BUB3/MAD2L1/TNKS",14
"GO:0045910","GO:0045910","negative regulation of DNA recombination","14/2549","44/18670",0.00155887861380948,0.0157852405624211,0.0127675233526579,"POLQ/FOXP3/MAD2L2/FANCB/BLM/CGAS/H1-0/HELB/RMI2/SHLD3/H1-3/SMCHD1/RTEL1/ZSCAN4",14
"GO:0014074","GO:0014074","response to purine-containing compound","34/2549","149/18670",0.00156729435320249,0.0158445264105618,0.0128154753270118,"P2RX5/P2RX1/ADORA2A/PTK2B/PTPRN/VGF/WNT10B/P2RX7/DUOX2/TRPM2/P2RX2/HCN2/IL1B/PPARGC1B/AANAT/PIK3CG/DGKQ/SRD5A1/HCN4/SDC1/AGXT/RAPGEF2/P2RY12/CPS1/BIRC2/TRPC3/APP/THBD/PRKAA1/ADIPOQ/RAPGEF3/P2RY2/TRPM4/TEK",34
"GO:0032602","GO:0032602","chemokine production","23/2549","89/18670",0.00157216794110646,0.0158678679471871,0.0128343545840476,"AIRE/IL4R/SIGIRR/MCOLN2/TNF/IL1B/PYCARD/TLR7/HAVCR2/TNFSF4/IFNG/IL18/HIF1A/CD74/F2RL1/NR1H4/CLEC7A/TLR9/LPL/LGALS9/APP/ADIPOQ/IL7",23
"GO:0001767","GO:0001767","establishment of lymphocyte polarity","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"DOCK2/RIPOR2/DOCK8/CCR7/CCL19/FLOT2",6
"GO:0002836","GO:0002836","positive regulation of response to tumor cell","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"CRTAM/IL12A/CD274/PVR/HRG/CD226",6
"GO:0002839","GO:0002839","positive regulation of immune response to tumor cell","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"CRTAM/IL12A/CD274/PVR/HRG/CD226",6
"GO:0002887","GO:0002887","negative regulation of myeloid leukocyte mediated immunity","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"CD84/CD300A/CCR2/FCGR2B/ABR/LGALS9",6
"GO:0045628","GO:0045628","regulation of T-helper 2 cell differentiation","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"IL4R/CD86/NLRP3/HLX/TNFSF4/IL18",6
"GO:0046007","GO:0046007","negative regulation of activated T cell proliferation","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"BTN2A2/CD274/FOXP3/CASP3/PRKAR1A/LGALS9",6
"GO:0070673","GO:0070673","response to interleukin-18","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"ALOX5/IL18/IL18RAP/OCLN/IL18R1/TICAM2",6
"GO:0072173","GO:0072173","metanephric tubule morphogenesis","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"SOX8/WNT9B/LGR4/SOX9/PAX8/PAX2",6
"GO:0072608","GO:0072608","interleukin-10 secretion","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"LILRB1/CD274/PYCARD/F2RL1/LGALS9C/LGALS9",6
"GO:1902563","GO:1902563","regulation of neutrophil activation","6/2549","11/18670",0.00160585651307667,0.01594772752232,0.0128989471372248,"CD300A/ITGAM/ITGB2/FCGR2B/ABR/PRAM1",6
"GO:0043124","GO:0043124","negative regulation of I-kappaB kinase/NF-kappaB signaling","15/2549","49/18670",0.00166499917320132,0.0165085735330073,0.0133525743410916,"RHOH/NLRC3/TNIP3/CARD8/CASP8/TNFAIP3/TRIM59/PYCARD/TNIP1/OPTN/ABL1/NR1H4/NFKBID/TLE1/ADIPOQ",15
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","25/2549","100/18670",0.00167171779982457,0.0165486688440234,0.0133850044974586,"AURKB/SEPTIN6/SEPTIN1/NUSAP1/BRCA2/CEP55/ESPL1/CHMP7/MITD1/KIF20A/KIF4A/CENPA/ANLN/RACGAP1/CDT1/PLK1/SEPTIN3/RTKN/SEPTIN9/MAP9/UNC119/KIF23/ECT2/BBS4/SEPTIN2",25
"GO:0032147","GO:0032147","activation of protein kinase activity","65/2549","333/18670",0.001678466302153,0.0165889313281479,0.013417569867892,"MAP4K1/TLR6/PTPRC/CXCR4/NOD2/TNFSF11/STK10/PTK2B/CD40LG/CD300A/NCKAP1L/ADCY7/STK26/CALCA/INAVA/P2RX7/MAPK11/TNF/PDE6G/CCL19/STK4/PKN1/MLKL/KIF14/CDK5R1/CHRNA7/IL1B/MALT1/IQGAP3/TPX2/TNFRSF10A/IL23A/IL18/TP73/CD74/CLSPN/DGKQ/PAK4/PRRC1/ABL1/ECT2/ADRB2/SPAG9/MAP3K14/UCN/VEGFA/MAP2K4/HACD3/FRS2/TRAF2/GPRC5A/PRKAR1A/ITGB1BP1/ERN1/MAP3K10/IGF1/PRKAA1/RIPK3/TAOK1/IL4/PPP2R3C/PROK2/PLCE1/MAP4K2/MINK1",65
"GO:0014015","GO:0014015","positive regulation of gliogenesis","20/2549","74/18670",0.00173146619837206,0.0170582505881018,0.013797167795945,"CXCR4/MYB/TIAM1/LTA/SOX8/E2F1/TNF/CCR2/TNFRSF1B/IL1B/TP73/DICER1/PPP1CC/TGFB1/P2RY12/DAG1/GSX2/LYN/PRMT5/IL34",20
"GO:0032677","GO:0032677","regulation of interleukin-8 production","20/2549","74/18670",0.00173146619837206,0.0170582505881018,0.013797167795945,"TLR6/PTPRC/NOD2/PTPN22/CD2/CD244/TNF/IL1B/PYCARD/TLR7/TLR1/TMSB4X/CD74/F2RL1/CLEC7A/TLR9/HYAL2/LGALS9/ADIPOQ/PRKD2",20
"GO:0019079","GO:0019079","viral genome replication","29/2549","122/18670",0.00174041301844594,0.0171191340939985,0.0138464119984805,"APOBEC3D/CD28/RESF1/AICDA/TOP2A/APOBEC3G/APOBEC3F/GRK2/TNF/CXCR6/APOBEC3C/APOBEC3H/TNIP1/CTBP2/RNASEL/CLEC4M/ATG16L2/SRPK1/ISG20/HACD3/ADARB1/TRIM6/NR5A2/MPHOSPH8/CTBP1/SHFL/HMGA2/LARP1/ZC3HAV1",29
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","34/2549","150/18670",0.0017661042731893,0.0173056854255632,0.0139972996883325,"GDF7/SOX8/TNF/WNT9B/TBX3/STK4/MSX2/LRP6/CTSH/NKX2-1/IHH/GREB1L/LGR4/ESRP2/WNT1/GLI3/MAGED1/SOX9/SMAD4/ABL1/LEF1/ACVR1/VEGFA/ADAMTS16/TIMELESS/TGFB1/KDM5B/PAX8/DAG1/NPNT/WNT2/LRP5/PBX1/PAX2",34
"GO:0033619","GO:0033619","membrane protein proteolysis","17/2549","59/18670",0.00176777003215709,0.0173056854255632,0.0139972996883325,"ADAM19/ADAM8/P2RX7/TNF/MBTPS2/TNFRSF1B/IL1B/BACE1/CTSH/TIMP4/IFNG/NCSTN/ERAP1/TGFB1/DAG1/PTPN3/SPPL3",17
"GO:0045071","GO:0045071","negative regulation of viral genome replication","17/2549","59/18670",0.00176777003215709,0.0173056854255632,0.0139972996883325,"APOBEC3D/RESF1/AICDA/APOBEC3G/APOBEC3F/TNF/APOBEC3C/APOBEC3H/TNIP1/RNASEL/SRPK1/ISG20/TRIM6/MPHOSPH8/SHFL/HMGA2/ZC3HAV1",17
"GO:0046834","GO:0046834","lipid phosphorylation","18/2549","64/18670",0.00177589569475373,0.0173577672408236,0.0140394248488554,"DGKA/SLA2/PIK3CD/PIP4K2A/DGKZ/DGKE/PIP5K1B/PIK3CG/PIPSL/DGKQ/DGKI/CISH/PI4KB/PIK3C3/DGKH/IMPA2/IMPAD1/SOCS6",18
"GO:0019835","GO:0019835","cytolysis","13/2549","40/18670",0.0018301570929513,0.0178317825733696,0.0144228210856038,"LILRB1/MICB/GZMM/GZMA/P2RX7/PRF1/APOL1/F2/HMHB1/TGFB1/C8B/HRG/PAX2",13
"GO:0045124","GO:0045124","regulation of bone resorption","13/2549","40/18670",0.0018301570929513,0.0178317825733696,0.0144228210856038,"INPP5D/TNFSF11/CSK/ADAM8/CALCA/P2RX7/TNFAIP3/MC4R/PPARGC1B/SPP1/CD38/DEF8/NF1",13
"GO:0051053","GO:0051053","negative regulation of DNA metabolic process","35/2549","156/18670",0.00183726190400719,0.0178728606919693,0.014456046162943,"PIF1/AICDA/BRCA2/GZMA/NPPC/POLQ/ATM/FOXP3/MAD2L2/GNL3L/CHEK2/FANCB/BLM/CGAS/FBXW7/H1-0/XRCC5/GATA3/HELB/RMI2/PAM16/RAD50/DONSON/SHLD3/TIMELESS/CTC1/H1-3/SLX4/TNKS/ADIPOQ/SMCHD1/CDC6/HMGA2/RTEL1/ZSCAN4",35
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","70/2549","365/18670",0.00184257501534476,0.0178964075666217,0.0144750915028489,"STAP1/PTPRC/CNR2/KLRK1/NLRC3/CXCL13/SEMA7A/ADORA2A/ACP5/GPR18/MICB/PTPRO/CARD8/ADCY7/CST7/SIGIRR/NLRP7/ADA/CD200R1/ADTRP/SEMA4D/PBK/TNFAIP3/FOXP3/NPFF/FCGR2B/TNFRSF1B/RNF125/PYCARD/BACE1/CARD16/NLRP3/GP1BA/AJAP1/HAVCR2/TNFAIP8L2/SPINK5/SEMA3D/KNG1/F2/SPP1/MYOZ1/NR1H4/APOH/GATA3/TRAF3IP1/BBS4/USF1/OTULIN/UCN/ABR/IL22RA2/CCN3/ABCD2/HRG/IGF1/THBD/PROC/SH2B3/KRT1/ADIPOQ/ROBO2/BBS2/F12/IL4/PLG/TKFC/KLK8/TEK/TRIB1",70
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","50/2549","244/18670",0.00193347887371996,0.0187498962252435,0.0151654158813144,"CD19/LCK/TRAT1/VAV1/ICOS/PIK3R5/RAC2/TNFSF11/BANK1/CD28/ARRB2/PIK3CD/BTN2A2/PIK3AP1/HCLS1/ADAM8/CCR7/TNF/SLC9A3R1/CCL19/CD86/IL18/PIK3CG/TCF7L2/RHOG/ITGB1/OSM/MAGI2/FGF20/CD80/GATA3/TRIB3/HLA-G/EREG/IL26/OTUD3/IRS1/HYAL2/FRS2/TGFB1/P2RY12/ITGB1BP1/TSC2/FYN/DAG1/SH2B3/RASD2/MC1R/IRS2/TEK",50
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","25/2549","101/18670",0.00193891938692,0.0187732304332927,0.0151842892108025,"STAP1/PARVG/GPR65/PLEK/PTK2B/HCLS1/GMFG/TRPM2/DTNBP1/PHACTR1/ABL1/MICALL2/ARHGDIB/TGFB1/BCAS3/CASS4/THSD7B/MKLN1/ARAP1/RAPGEF3/HCK/FER/TEK/CDC42BPG/MINK1",25
"GO:0046683","GO:0046683","response to organophosphorus","31/2549","134/18670",0.00195785512926018,0.0189269526323949,0.0153086238231955,"P2RX5/P2RX1/PTK2B/PTPRN/VGF/WNT10B/P2RX7/DUOX2/P2RX2/HCN2/IL1B/PPARGC1B/AANAT/PIK3CG/DGKQ/SRD5A1/HCN4/SDC1/AGXT/RAPGEF2/P2RY12/CPS1/BIRC2/TRPC3/APP/THBD/ADIPOQ/RAPGEF3/P2RY2/TRPM4/TEK",31
"GO:0051302","GO:0051302","regulation of cell division","37/2549","168/18670",0.00196258526753513,0.0189430812016222,0.0153216690399244,"EVI2B/AURKB/FSD1/ASPM/E2F8/BRCA2/CXCR5/KIF18B/KIF20A/PRDM15/ORC6/WNT9B/KIF14/IL1B/RACGAP1/POU5F1/BLM/PLK1/ZFYVE19/E2F7/RAB11A/MAP9/OSM/KIF23/AURKA/TP63/VEGFC/ECT2/BBS4/EREG/VEGFA/THBS4/TGFB1/ITGB1BP1/NCOA3/CDC6/PIK3C3",37
"GO:0051985","GO:0051985","negative regulation of chromosome segregation","14/2549","45/18670",0.0019826313936756,0.0191067607985528,0.0154540574611146,"AURKB/BUB1/BUB1B/CENPF/ESPL1/NDC80/ATM/MAD2L2/CDT1/PLK1/TTK/BUB3/MAD2L1/TNKS",14
"GO:0071621","GO:0071621","granulocyte chemotaxis","29/2549","123/18670",0.00198607779126799,0.0191102073010499,0.0154568450842073,"RIPOR2/JAML/CXCL13/VAV1/RAC2/PIK3CD/NCKAP1L/CXCL10/XCL2/CCR7/SCG2/CCL17/CCL22/CXCL11/ITGB2/CCL19/CXCL9/CCL20/IL1B/GBF1/IL23A/XCL1/CD74/PIK3CG/CCL25/THBS4/IL36RN/CSF3R/CKLF",29
"GO:0033045","GO:0033045","regulation of sister chromatid segregation","21/2549","80/18670",0.00199887994229625,0.0192035251599175,0.0155323230560254,"AURKB/BUB1/BUB1B/CENPF/DLGAP5/ESPL1/TACC3/NDC80/CENPE/ATM/CDCA5/MAD2L2/CDT1/PLK1/TTK/BUB3/RMI2/MAD2L1/TNKS/CDC6/NEK6",21
